Transaction,Children,Units Sold,Revenue
8740,4,4,13
8741,1,3,2.65
8742,5,5,23.73
8743,2,3,12.48
8744,1,3,2.51
8745,2,6,8.89
8746,5,4,13.47
8747,0,2,7.56
8748,4,4,5.85
8749,2,4,1.59
8750,5,6,7.87
8751,1,5,16.24
8752,5,5,26.96
8753,2,4,11.09
8754,1,5,8.13
8755,4,6,11.09
8756,3,6,16.7
8757,4,3,3.6
8758,1,3,9.07
8759,3,6,13.61
8760,3,3,4.14
8761,1,5,11.32
8762,0,5,7.39
8763,0,2,9.96
8764,1,4,7.59
8765,4,5,22.2
8766,1,2,7.26
8767,4,5,17.82
8768,0,5,30.45
8769,4,5,13.3
8770,4,4,34.68
8771,5,2,4.66
8772,1,3,26.19
8773,4,3,17.62
8774,3,3,6.67
8775,4,6,5.72
8776,1,5,23.14
8777,4,5,7.78
8778,3,1,1.08
8779,3,6,22.06
8780,4,4,9.86
8781,1,5,2.79
8782,2,4,5.82
8783,5,5,10.76
8784,3,4,6.96
8785,2,4,22.23
8786,2,5,13.21
8787,3,4,8.05
8788,0,5,32
8789,5,3,7.42
8790,2,4,13.95
8791,2,6,21.02
8792,3,3,7.06
8793,1,4,25.02
8794,4,4,10.16
8795,1,4,16.13
8796,5,5,26.41
8797,5,4,22.62
8798,1,3,8.91
8799,5,4,10.4
8800,5,6,3.17
8801,0,5,23.85
8802,2,5,31.06
8803,2,4,6.79
8804,2,3,2.14
8805,2,4,3.2
8806,3,4,3.46
8807,4,4,10.3
8808,3,4,24.58
8809,4,5,24.15
8810,4,5,27.14
8811,3,2,6.39
8812,1,3,16.53
8813,2,5,14.77
8814,1,5,18.96
8815,1,4,18.62
8816,1,5,17.57
8817,4,3,11.36
8818,4,5,12.05
8819,4,2,3.5
8820,1,4,3.78
8821,5,6,19.68
8822,2,3,20.7
8823,5,4,31.77
8824,0,5,8.76
8825,1,6,7.34
8826,2,2,8.79
8827,3,5,29.35
8828,2,4,8.54
8829,1,6,19.97
8830,3,4,24.1
8831,1,3,5.63
8832,0,4,17.52
8833,1,5,2.64
8834,2,5,5.46
8835,1,4,26.75
8836,5,4,12.45
8837,1,4,19.87
8838,1,4,10.86
8839,3,3,23.34
8840,4,4,19.8
8841,3,6,14.24
8842,1,5,15.15
8843,2,5,17.7
8844,1,4,27.03
8845,3,5,10.08
8846,5,3,5.99
8847,5,6,14.4
8848,0,3,5.38
8849,4,5,8.58
8850,5,4,16.68
8851,2,2,3.67
8852,2,6,22.08
8853,4,5,9.45
8854,4,5,6.7
8855,0,3,6.96
8856,4,4,8.21
8857,4,6,8.58
8858,5,4,12.68
8859,4,6,17.95
8860,3,3,4.43
8861,1,4,23.27
8862,0,2,2.96
8863,1,2,2.52
8864,3,4,19.7
8865,1,5,9.36
8866,3,6,7.37
8867,4,6,5.86
8868,1,3,2.55
8869,1,2,15.05
8870,2,3,13.02
8871,4,3,5.54
8872,0,5,16.19
8873,1,2,2.08
8874,3,3,13.1
8875,1,4,7.8
8876,1,5,16.92
8877,0,1,9.45
8878,3,3,16.75
8879,1,3,12.23
8880,4,5,8.65
8881,0,2,2.97
8882,2,4,10.66
8883,0,2,14.2
8884,1,2,8
8885,2,3,5.78
8886,3,3,15.71
8887,1,2,6.53
8888,1,3,10.02
8889,4,5,16.93
8890,4,6,19.26
8891,2,6,19.44
8892,2,4,5.4
8893,2,6,12.69
8894,1,4,7.62
8895,3,4,13.54
8896,0,3,16.02
8897,4,4,4.76
8898,5,8,28.97
8899,5,3,11.74
8900,1,3,13.65
8901,5,5,10.8
8902,2,6,5.83
8903,0,3,0.73
8904,4,4,23.81
8905,0,5,9.51
8906,2,4,14.5
8907,5,3,17.1
8908,2,2,8.49
8909,0,4,6.34
8910,3,6,19.65
8911,1,3,11.93
8912,4,5,38.88
8913,3,4,18.15
8914,3,6,21.53
8915,0,3,13.86
8916,1,6,11.4
8917,2,4,21.84
8918,4,4,4.34
8919,0,5,4.75
8920,5,4,39.52
8921,1,5,8
8922,2,4,12.6
8923,3,4,13.02
8924,2,5,3.21
8925,1,3,15.51
8926,3,3,6.58
8927,4,3,15.83
8928,1,5,4.58
8929,1,4,11.81
8930,0,5,22.43
8931,5,4,13.02
8932,4,2,14.4
8933,1,4,8.32
8934,2,4,4.37
8935,3,3,5.82
8936,5,5,2.88
8937,0,4,2.81
8938,2,5,19.73
8939,4,5,17.93
8940,1,4,7.87
8941,3,3,18.36
8942,4,6,29.59
8943,3,5,19.45
8944,2,3,2.91
8945,3,6,19.82
8946,4,5,28.65
8947,4,4,7.65
8948,1,5,12.26
8949,1,3,12.15
8950,5,4,7.47
8951,5,2,9.42
8952,2,4,2.55
8953,0,3,11.79
8954,2,2,6.76
8955,3,2,7.23
8956,1,5,11.18
8957,3,2,7.71
8958,5,5,24.93
8959,5,4,16.13
8960,0,3,13.63
8961,1,5,9.8
8962,4,2,10.56
8963,3,4,8.09
8964,4,6,26.16
8965,0,2,7.66
8966,4,3,3.59
8967,5,5,15.8
8968,0,3,13.59
8969,3,6,9.24
8970,4,4,31.56
8971,4,5,24.76
8972,4,4,6.7
8973,3,4,1.28
8974,0,4,8.51
8975,1,6,2.36
8976,1,4,11.13
8977,5,2,7.02
8978,2,2,6.8
8979,2,6,13.62
8980,2,4,3.33
8981,1,3,3.59
8982,5,5,14.28
8983,1,2,3.95
8984,4,6,15.84
8985,1,3,8.1
8986,5,7,14.79
8987,4,3,14.12
8988,4,4,20.16
8989,1,2,2.77
8990,5,6,21.3
8991,3,6,15.72
8992,2,3,9.49
8993,2,3,14.76
8994,5,4,3.74
8995,3,5,17.09
8996,5,3,1.85
8997,3,4,13.01
8998,0,5,14.01
8999,3,3,22.37
9000,3,5,8.33
9001,3,3,10.56
9002,3,5,5.12
9003,2,5,10
9004,4,5,18.88
9005,4,4,8.02
9006,1,3,18.5
9007,4,3,9.77
9008,3,4,7.06
9009,2,4,12.26
9010,1,3,1.89
9011,5,5,9.07
9012,1,3,11.34
9013,1,6,15.46
9014,5,3,8.11
9015,2,5,6.8
9016,0,6,7.91
9017,5,2,10.62
9018,1,5,19.62
9019,3,4,8.23
9020,1,4,16.82
9021,2,6,17.28
9022,5,4,16.01
9023,5,6,27
9024,3,3,13.44
9025,0,4,14.56
9026,2,3,7.98
9027,3,4,7.14
9028,1,3,5.96
9029,0,3,6.86
9030,2,3,8.69
9031,0,3,12.1
9032,1,5,24.7
9033,4,4,19.24
9034,1,3,10.08
9035,1,5,7.64
9036,2,3,4.7
9037,3,5,14.62
9038,0,3,9.5
9039,4,2,14.63
9040,2,4,15.12
9041,4,7,47.1
9042,1,5,9.72
9043,5,5,36.61
9044,3,6,19.14
9045,1,2,18.93
9046,4,3,5.27
9047,5,6,14.96
9048,0,4,16.42
9049,2,5,2.44
9050,4,5,24.63
9051,1,2,2.62
9052,3,3,26.42
9053,2,4,13.6
9054,5,5,20.38
9055,1,6,4.96
9056,4,5,17.02
9057,1,5,10.96
9058,3,4,6.16
9059,1,5,15.25
9060,3,3,10.47
9061,5,7,15.01
9062,3,6,12.58
9063,2,3,16.59
9064,4,3,15.79
9065,0,4,11.23
9066,2,3,5.56
9067,4,4,11.42
9068,0,4,3.62
9069,2,5,17.02
9070,3,5,7.14
9071,2,4,23.39
9072,1,4,4.87
9073,3,4,7.66
9074,5,3,9.01
9075,1,4,15.04
9076,4,4,39.12
9077,2,6,2.6
9078,0,4,7.22
9079,3,5,10.37
9080,3,4,20.51
9081,5,6,37.26
9082,2,3,19.44
9083,0,6,15.23
9084,2,3,16.93
9085,2,4,8.42
9086,4,4,12.34
9087,1,4,5.21
9088,2,6,9.68
9089,2,5,19.07
9090,2,3,1.87
9091,4,5,4.95
9092,3,6,17.33
9093,3,4,3.94
9094,2,3,7.2
9095,5,6,10.66
9096,2,4,4.18
9097,0,5,5.29
9098,1,3,21.17
9099,1,4,2.32
9100,1,5,21.32
9101,1,4,11.19
9102,2,3,9.11
9103,1,5,30.29
9104,2,4,10.73
9105,2,4,15.52
9106,0,3,3.5
9107,2,3,14.63
9108,4,5,34.66
9109,0,2,9.61
9110,4,4,10.53
9111,2,4,7.06
9112,1,3,3.6
9113,4,5,23.81
9114,2,5,7.56
9115,5,5,8.57
9116,4,3,2.74
9117,4,5,10.04
9118,3,4,10.69
9119,3,4,25.76
9120,4,5,10.58
9121,1,5,12.9
9122,2,5,14.04
9123,4,3,21.63
9124,3,5,12.64
9125,1,6,15.34
9126,1,5,5.4
9127,2,5,9.8
9128,5,4,12.22
9129,2,1,1.58
9130,2,5,9.86
9131,0,4,17.04
9132,0,4,8.56
9133,4,5,33.96
9134,3,6,5.12
9135,4,5,22.74
9136,3,2,3.93
9137,2,2,7.07
9138,1,4,17.51
9139,4,3,15.6
9140,1,4,8.97
9141,1,5,15.23
9142,3,4,7.87
9143,3,3,5.93
9144,5,5,22.57
9145,0,5,17.9
9146,1,3,8.89
9147,4,4,2.81
9148,4,7,52.8
9149,3,4,11.52
9150,1,4,5.96
9151,2,4,5.35
9152,4,4,12.54
9153,1,5,26.99
9154,3,6,11.04
9155,3,5,16.78
9156,1,6,5.58
9157,4,2,3.61
9158,3,5,14.36
9159,3,5,22.6
9160,5,6,14.76
9161,2,3,14.28
9162,3,3,6.47
9163,4,4,26.07
9164,2,4,21.91
9165,0,2,19.92
9166,3,5,20.99
9167,2,4,11.13
9168,1,3,15.31
9169,5,3,11.02
9170,5,4,17.25
9171,4,4,18.48
9172,4,3,7.6
9173,0,4,3.31
9174,3,2,7.26
9175,3,4,21.66
9176,1,6,19.03
9177,3,3,11.03
9178,3,5,42.57
9179,5,5,4.62
9180,3,3,20.67
9181,1,4,32.1
9182,3,3,7.56
9183,4,6,5.04
9184,2,4,9.69
9185,2,5,20.98
9186,3,4,4.1
9187,2,4,30.82
9188,4,2,14.95
9189,3,2,7.28
9190,2,4,31.02
9191,4,6,34.42
9192,2,3,6.27
9193,4,5,32.88
9194,5,3,4.18
9195,1,4,8.93
9196,2,4,15.42
9197,2,6,4.52
9198,3,3,9.9
9199,3,5,23.25
9200,3,5,4.36
9201,5,6,10.6
9202,3,3,5.67
9203,3,5,17.08
9204,1,3,12.24
9205,3,3,10.26
9206,0,4,8.89
9207,4,4,30.58
9208,2,3,16.53
9209,3,5,7.88
9210,2,5,9.8
9211,3,5,3.02
9212,4,4,13.27
9213,4,4,12.96
9214,5,6,9.86
9215,0,6,5.7
9216,3,4,4.1
9217,0,5,10.22
9218,2,7,16.7
9219,4,4,4.03
9220,3,7,44.55
9221,3,4,8.62
9222,2,6,19.92
9223,2,4,12.01
9224,1,2,2.54
9225,3,5,11.22
9226,0,4,2.84
9227,4,5,16.63
9228,4,2,8.48
9229,1,3,14.49
9230,5,5,20.2
9231,1,4,26.22
9232,2,5,23.74
9233,1,3,9.62
9234,5,2,7.4
9235,2,4,7.06
9236,3,2,4.77
9237,1,5,19.89
9238,1,3,15.48
9239,4,3,16.13
9240,1,3,20.49
9241,3,4,4.29
9242,4,4,12.19
9243,1,4,11.39
9244,1,3,4.66
9245,4,2,13.48
9246,4,5,13.57
9247,1,6,3.61
9248,2,3,8.15
9249,3,5,6.42
9250,3,3,19.6
9251,2,5,8.42
9252,1,5,15.39
9253,5,3,12.31
9254,2,5,29.59
9255,1,3,13.25
9256,4,1,6.34
9257,5,3,28.55
9258,1,5,14.34
9259,2,3,5.73
9260,1,4,5.36
9261,4,4,18.15
9262,5,4,8.78
9263,4,4,16.43
9264,3,3,9.17
9265,5,5,26.96
9266,4,4,3.32
9267,3,5,17.86
9268,5,5,18.03
9269,3,4,10.75
9270,5,5,22.33
9271,0,3,23.46
9272,1,4,8.89
9273,5,5,1.74
9274,5,4,7.13
9275,3,3,7.83
9276,5,6,9.72
9277,4,3,10.58
9278,0,6,9.07
9279,2,2,15.18
9280,4,5,30.89
9281,2,2,5.44
9282,2,2,9.87
9283,3,3,7.8
9284,1,3,27.14
9285,5,1,3.54
9286,2,4,20.47
9287,2,4,9.77
9288,3,4,4.68
9289,3,5,4.19
9290,3,4,18.17
9291,4,3,13.73
9292,1,5,2.22
9293,3,4,4.56
9294,1,5,9.4
9295,0,5,14.55
9296,3,3,11.34
9297,1,3,8.81
9298,4,5,15.3
9299,0,5,11.37
9300,5,3,12.96
9301,1,4,3.69
9302,4,4,4.42
9303,4,3,7.96
9304,0,5,16.86
9305,0,3,13.56
9306,4,6,24.86
9307,1,5,15.73
9308,2,5,18.53
9309,4,3,2.46
9310,0,4,9.18
9311,2,5,18.31
9312,0,4,10.89
9313,3,3,19.94
9314,1,4,16.99
9315,0,5,5.68
9316,1,3,14.84
9317,1,4,20.9
9318,0,4,4.35
9319,1,4,9.88
9320,1,3,16.68
9321,2,4,5.43
9322,4,6,38.1
9323,2,5,7.48
9324,0,4,22.41
9325,3,3,6.67
9326,1,4,13
9327,1,3,4.98
9328,4,3,20.63
9329,4,4,12.55
9330,2,6,25.38
9331,4,2,9.56
9332,3,3,28.03
9333,1,5,9.86
9334,4,5,26.55
9335,4,4,7.78
9336,1,5,11.95
9337,1,2,7.18
9338,2,5,7.38
9339,4,4,29.4
9340,2,6,28.81
9341,2,4,5.09
9342,0,5,24.84
9343,5,6,12.6
9344,2,3,5.34
9345,1,4,4.03
9346,3,6,29.79
9347,0,3,5.97
9348,0,2,9.84
9349,4,6,5.12
9350,2,5,12.97
9351,4,5,2.45
9352,1,5,22.13
9353,5,3,5.04
9354,2,2,16.61
9355,4,4,34.78
9356,4,6,18.1
9357,2,3,7.31
9358,0,2,3.15
9359,3,2,4.41
9360,4,4,8.84
9361,1,2,3.24
9362,0,5,13.82
9363,5,6,15.57
9364,5,6,11.4
9365,1,3,7.04
9366,5,3,20.88
9367,2,6,4.62
9368,3,3,15.39
9369,5,4,8.5
9370,0,5,33.84
9371,5,4,4.68
9372,5,5,18.63
9373,3,6,4.56
9374,2,4,19.27
9375,3,4,12.51
9376,4,3,12.61
9377,2,3,18.33
9378,1,3,13.63
9379,1,4,7.9
9380,0,4,4.47
9381,4,6,20.38
9382,4,6,13.52
9383,2,5,10.36
9384,5,6,14.7
9385,2,4,11.03
9386,4,5,19.74
9387,2,3,15.16
9388,3,4,8.93
9389,4,6,19.65
9390,0,6,22.1
9391,3,4,22.68
9392,4,5,28.57
9393,3,5,14.2
9394,1,4,10.5
9395,4,6,26.8
9396,3,7,45.37
9397,0,2,10.25
9398,2,5,22.62
9399,4,4,12.34
9400,3,4,7.45
9401,1,3,1.34
9402,3,4,16.13
9403,2,5,12.4
9404,1,5,11.02
9405,2,4,14.28
9406,5,3,19.66
9407,4,6,34.42
9408,3,4,15.08
9409,4,7,31.68
9410,3,4,16.46
9411,3,2,5.96
9412,2,3,15.84
9413,3,4,22.44
9414,0,3,12.46
9415,2,6,6.08
9416,3,3,1.43
9417,5,6,14.3
9418,4,4,11.85
9419,4,3,13.48
9420,0,5,8.94
9421,1,4,4.03
9422,3,3,13.69
9423,0,4,19.73
9424,3,4,8.93
9425,1,3,2.52
9426,5,3,14.7
9427,1,3,3.15
9428,1,3,5.54
9429,2,4,8.86
9430,1,4,6.14
9431,4,3,31.08
9432,1,4,3.42
9433,2,4,6.15
9434,3,3,8.1
9435,1,3,18.14
9436,1,4,4.39
9437,2,5,4.87
9438,2,3,12.44
9439,3,7,6.12
9440,2,3,10.44
9441,0,5,3.96
9442,1,5,3.07
9443,1,3,14.03
9444,1,4,15.71
9445,2,5,9.4
9446,1,4,19.58
9447,4,3,13.28
9448,4,3,10.56
9449,2,3,10.42
9450,4,4,21.71
9451,1,4,9.86
9452,3,3,11.93
9453,2,3,8.36
9454,0,5,19.38
9455,3,4,5.32
9456,1,4,23.4
9457,4,3,4.76
9458,4,3,6
9459,3,4,19.28
9460,2,2,7.62
9461,3,4,29.24
9462,2,5,2.69
9463,4,5,25.8
9464,3,6,14.67
9465,2,3,8.1
9466,3,6,32.76
9467,3,5,9.86
9468,3,4,8.6
9469,4,4,12.03
9470,5,5,15.49
9471,3,2,3.62
9472,0,3,2.45
9473,0,5,11.07
9474,4,4,8.15
9475,4,4,9.64
9476,1,4,9.8
9477,3,3,2.34
9478,0,3,10.62
9479,2,4,13.97
9480,3,4,17.33
9481,3,4,3.51
9482,3,4,17.4
9483,2,4,10.17
9484,2,4,18.99
9485,4,4,8.59
9486,3,3,4.29
9487,1,5,23.23
9488,5,4,16.12
9489,3,3,19.43
9490,3,2,11.62
9491,1,4,12.42
9492,3,7,12.03
9493,4,5,21.69
9494,5,6,29.75
9495,3,3,4.56
9496,0,4,9.77
9497,2,3,4.73
9498,1,3,16.62
9499,2,4,5.89
9500,3,4,5.9
9501,1,4,14.79
9502,3,5,18.77
9503,3,4,21.1
9504,0,3,3.04
9505,0,3,15.8
9506,3,5,18.79
9507,2,3,15.4
9508,1,3,20.61
9509,3,4,17.93
9510,2,6,21
9511,3,6,13.91
9512,3,3,8.16
9513,1,5,4.05
9514,4,5,18.77
9515,3,6,12.61
9516,4,6,14.04
9517,0,3,5.02
9518,4,6,29.41
9519,4,2,5.75
9520,5,3,8.76
9521,2,5,23.6
9522,2,5,12.94
9523,5,3,8.77
9524,4,3,4.16
9525,3,2,8.22
9526,1,4,25.15
9527,1,4,10.68
9528,5,4,8.51
9529,5,6,29.82
9530,2,3,6.12
9531,2,3,10.23
9532,4,6,21.56
9533,1,2,5.65
9534,2,5,8.3
9535,3,4,7.95
9536,5,3,5
9537,1,4,4.86
9538,2,4,5.75
9539,1,5,21.23
9540,3,5,11.33
9541,0,5,11.99
9542,0,5,9.36
9543,1,4,3.08
9544,3,5,25.66
9545,0,4,20.7
9546,3,3,20.28
9547,4,5,11.04
9548,3,5,21.23
9549,4,4,5.17
9550,4,5,5.36
9551,1,5,10.5
9552,3,3,12.33
9553,3,4,3.54
9554,3,5,6.35
9555,2,4,16.43
9556,1,5,19.07
9557,3,5,15.57
9558,5,4,13.42
9559,4,3,20.25
9560,3,4,21.23
9561,3,5,11.16
9562,1,4,13.28
9563,0,4,4.27
9564,2,4,22.78
9565,2,4,5.13
9566,3,6,9.15
9567,2,4,8.18
9568,5,6,14.48
9569,1,4,3.4
9570,2,4,23.14
9571,2,5,11.08
9572,2,4,7.72
9573,5,5,12.95
9574,5,6,3.32
9575,2,5,8.21
9576,3,3,7.95
9577,4,5,15.48
9578,2,6,35.1
9579,5,3,6.9
9580,2,4,21.05
9581,4,3,9.29
9582,3,3,10.16
9583,1,3,15.4
9584,0,4,9.66
9585,2,4,3.68
9586,1,5,24.32
9587,4,2,11.86
9588,1,4,11.84
9589,3,4,9.1
9590,3,4,16.66
9591,1,4,3.54
9592,0,4,19.75
9593,3,3,3.38
9594,2,6,26
9595,3,4,9.04
9596,2,4,3.6
9597,3,4,37.23
9598,3,5,10.01
9599,1,4,13.65
9600,3,2,8.8
9601,0,3,12.84
9602,1,3,7.15
9603,4,6,12.72
9604,1,4,4.38
9605,3,3,4.28
9606,2,3,8.97
9607,2,4,29.64
9608,2,4,14.46
9609,1,5,20.51
9610,4,3,17.62
9611,2,5,20.01
9612,4,3,4.21
9613,1,2,4.27
9614,1,4,22.7
9615,4,3,21.72
9616,3,3,28.56
9617,4,4,12.79
9618,3,4,30.38
9619,1,4,3.82
9620,4,3,24.89
9621,3,5,23.17
9622,4,3,9.2
9623,2,4,21.28
9624,3,4,9.09
9625,4,4,10.73
9626,3,3,28.53
9627,0,4,24.62
9628,4,5,22.44
9629,2,6,29.59
9630,4,3,11.76
9631,2,5,27.95
9632,3,3,6.55
9633,2,4,9.77
9634,5,4,26.4
9635,2,5,11.97
9636,3,5,7.27
9637,3,4,28.66
9638,0,5,7.78
9639,4,6,22.56
9640,1,4,21.12
9641,1,5,4.28
9642,2,3,5.5
9643,2,6,4.97
9644,1,3,15.16
9645,4,5,23.6
9646,3,4,13.78
9647,2,2,3
9648,4,4,13.28
9649,5,3,3.84
9650,1,6,8.78
9651,3,5,19.43
9652,1,4,3.35
9653,0,6,39.5
9654,3,2,15.24
9655,2,2,1.68
9656,3,5,5.22
9657,1,4,5.93
9658,1,4,42.24
9659,2,4,31.41
9660,4,3,10.28
9661,4,5,5.04
9662,3,4,7.42
9663,3,4,13.44
9664,0,4,3.65
9665,1,5,3.89
9666,2,5,11.48
9667,1,3,29.48
9668,4,5,16.8
9669,1,2,2.49
9670,3,3,14.45
9671,1,3,3.06
9672,1,2,3.87
9673,4,5,7.51
9674,2,3,12.19
9675,2,3,17.17
9676,2,4,15.8
9677,2,3,3.84
9678,4,3,17.87
9679,2,5,15.34
9680,3,4,8.63
9681,3,6,37.54
9682,2,6,15.74
9683,1,4,3.86
9684,4,4,14.4
9685,4,5,11.95
9686,3,4,4.07
9687,4,5,11.7
9688,4,4,10.58
9689,0,4,4.87
9690,1,3,16.78
9691,1,3,3.74
9692,4,5,33.75
9693,2,4,31.08
9694,1,3,20.84
9695,0,6,23.76
9696,3,5,5.9
9697,2,4,4.62
9698,3,6,43.68
9699,3,3,13.47
9700,0,5,20.97
9701,4,7,7.29
9702,4,3,9.46
9703,2,5,14.33
9704,3,5,10.3
9705,2,4,10.7
9706,1,6,13.12
9707,3,4,10.86
9708,5,4,7.97
9709,4,3,14.18
9710,4,4,9.11
9711,4,3,5.77
9712,0,4,11.04
9713,3,3,5.45
9714,2,3,12.46
9715,0,5,9.97
9716,4,2,9.8
9717,4,6,19.45
9718,1,2,7.98
9719,4,3,7.74
9720,1,3,7.84
9721,2,4,13.34
9722,4,5,15.31
9723,2,6,3.9
9724,4,2,4.86
9725,1,6,26.31
9726,1,3,13.63
9727,3,4,5.57
9728,0,5,11.27
9729,2,4,13.73
9730,2,3,19.75
9731,3,3,8.1
9732,4,5,19.68
9733,2,5,11.5
9734,3,3,9.36
9735,4,5,9.3
9736,0,3,9.02
9737,0,4,3.74
9738,1,6,27.97
9739,2,4,5.08
9740,3,3,15.15
9741,4,2,8.55
9742,3,5,7.35
9743,4,4,9.08
9744,4,4,20.25
9745,5,4,8.71
9746,0,4,34.2
9747,0,5,6.96
9748,2,4,7.59
9749,1,4,27.96
9750,4,5,14.65
9751,2,2,19.55
9752,3,4,6.5
9753,3,4,15.96
9754,1,3,6.01
9755,0,4,17.92
9756,0,6,7.2
9757,2,5,15.51
9758,3,5,4.44
9759,0,4,7.91
9760,4,4,14.59
9761,4,3,10.89
9762,4,4,2.04
9763,2,4,6.76
9764,4,6,22.01
9765,2,4,5.04
9766,4,6,13.32
9767,1,3,3.11
9768,2,3,2.19
9769,4,4,8.1
9770,1,3,18.63
9771,5,4,13.76
9772,0,2,9.72
9773,5,5,3.8
9774,2,5,13
9775,4,5,25.08
9776,1,6,9.44
9777,2,3,11.15
9778,3,2,11.57
9779,1,3,14.81
9780,4,5,11.62
9781,3,4,15.03
9782,3,3,21.47
9783,4,5,17.2
9784,0,3,3.83
9785,3,4,22.32
9786,3,3,4.23
9787,5,3,3.86
9788,5,7,14.76
9789,5,4,19.53
9790,0,5,17
9791,1,5,7.86
9792,4,6,19.95
9793,2,4,3.61
9794,2,6,37.12
9795,4,6,19.76
9796,4,5,7.17
9797,3,3,20.33
9798,2,5,10.62
9799,0,3,4.54
9800,2,4,3.78
9801,4,6,17.47
9802,1,3,20.45
9803,3,3,12.54
9804,2,3,12.87
9805,4,6,15.66
9806,4,3,16.2
9807,4,4,15.34
9808,2,2,3.66
9809,2,3,11.75
9810,0,2,3.94
9811,2,4,21.05
9812,2,4,2.54
9813,0,3,2.9
9814,2,3,7.04
9815,2,5,24.7
9816,5,4,22.8
9817,3,5,8.89
9818,2,4,22.54
9819,5,5,29.49
9820,3,2,13.43
9821,1,6,14.4
9822,3,6,11.8
9823,3,3,22.93
9824,5,5,12.96
9825,2,3,5.4
9826,0,3,8.2
9827,2,4,2.01
9828,2,6,14.28
9829,4,3,4.29
9830,3,5,12.24
9831,1,3,4.62
9832,2,5,11.3
9833,3,3,11.59
9834,3,4,3.82
9835,1,3,10.69
9836,1,3,1.68
9837,1,3,28.78
9838,2,5,10.85
9839,0,5,26.44
9840,4,5,3.25
9841,2,6,21.38
9842,0,6,11.04
9843,1,3,19.9
9844,5,6,7.98
9845,2,5,14.36
9846,3,4,23.88
9847,4,5,14.09
9848,5,4,12.43
9849,4,4,15.36
9850,0,3,11.32
9851,3,4,6.24
9852,4,6,16.08
9853,5,5,12.67
9854,4,4,12.51
9855,1,6,18.96
9856,0,3,28.35
9857,4,5,11.04
9858,4,6,36.34
9859,1,5,28.51
9860,5,5,17.23
9861,1,5,12.67
9862,3,5,8.88
9863,1,2,15.18
9864,3,5,14.75
9865,1,2,18.14
9866,2,3,9.23
9867,5,6,24.08
9868,3,6,11.58
9869,2,6,7.36
9870,2,5,9.6
9871,3,5,3.72
9872,2,3,14.96
9873,1,2,10.18
9874,4,4,3.94
9875,1,5,6.4
9876,4,5,6.52
9877,1,4,9.6
9878,2,5,9.12
9879,1,2,10.47
9880,0,4,3.45
9881,4,4,6.27
9882,4,6,7.67
9883,3,6,13.55
9884,0,3,8.65
9885,1,3,5.16
9886,2,3,1.59
9887,1,3,20.63
9888,2,4,9.33
9889,4,3,31.14
9890,1,4,8.85
9891,0,4,9.12
9892,1,2,15.78
9893,2,3,18.58
9894,2,4,9.04
9895,3,5,13.1
9896,5,3,21.91
9897,2,5,19.79
9898,2,5,8.82
9899,5,6,8.72
9900,3,4,12.96
9901,5,6,17.28
9902,3,4,11.32
9903,2,4,3.89
9904,4,2,6.92
9905,0,4,3.52
9906,2,3,12.94
9907,3,5,22.61
9908,2,3,28.26
9909,4,5,21.23
9910,4,5,7.6
9911,5,5,9.95
9912,2,3,8.93
9913,0,4,16.01
9914,3,6,22.42
9915,4,5,3.34
9916,1,4,18.9
9917,1,3,15.05
9918,2,4,19.34
9919,4,5,10.8
9920,3,4,3.12
9921,0,5,11.17
9922,3,5,7.15
9923,2,5,12.24
9924,3,4,23.5
9925,3,6,9.09
9926,3,2,7.69
9927,4,5,8.54
9928,5,5,30.1
9929,3,3,10.08
9930,3,3,5.8
9931,0,4,10.83
9932,1,4,18.48
9933,3,3,6.12
9934,3,5,8.38
9935,5,5,6.7
9936,1,5,10.25
9937,3,2,14.2
9938,1,3,8.7
9939,2,5,7.23
9940,1,4,8.16
9941,4,2,4.86
9942,4,4,14.46
9943,2,6,27.3
9944,2,3,9.67
9945,2,4,28.62
9946,4,2,8.58
9947,5,6,17.14
9948,1,3,9.39
9949,2,3,15.8
9950,2,4,19.65
9951,4,4,4.3
9952,1,4,5.78
9953,1,2,14.78
9954,3,3,15.84
9955,4,3,6.14
9956,3,4,21.72
9957,2,5,9.3
9958,1,4,9.96
9959,1,3,10.13
9960,2,5,16.88
9961,3,6,9.05
9962,4,5,6.08
9963,0,4,18.74
9964,4,6,5.7
9965,4,6,31.78
9966,3,6,15.2
9967,2,5,14.16
9968,4,3,7.05
9969,0,5,20.26
9970,2,3,14.26
9971,1,5,11
9972,2,3,11.53
9973,2,4,13.4
9974,1,4,1.94
9975,4,5,30.67
9976,4,4,22.54
9977,2,6,23.1
9978,4,5,4.1
9979,3,5,9.7
9980,3,5,19.89
9981,1,2,9.06
9982,2,2,6.34
9983,0,4,9.69
9984,2,2,3.34
9985,1,4,8.45
9986,0,5,30.78
9987,4,4,8.98
9988,5,3,5.69
9989,5,3,7.34
9990,3,3,14.3
9991,4,5,1.91
9992,2,4,31.58
9993,2,4,8.1
9994,1,2,6.19
9995,1,4,23.67
9996,0,6,8.74
9997,2,2,6.34
9998,4,5,8.64
9999,4,3,14.96
10000,2,3,5.25
10001,3,4,15.96
10002,3,4,12.53
10003,5,5,15.54
10004,2,5,2.39
10005,3,3,9.45
10006,1,3,13.46
10007,1,4,21.96
10008,5,5,3.96
10009,1,4,10.21
10010,1,4,14.12
10011,3,3,10.75
10012,3,6,47.4
